date,open,high,low,close
2007-01-17,2828.401,2870.422,2742.588,2778.9
2007-01-18,2760.944,2784.043,2679.705,2756.983
2007-01-19,2761.886,2833.454,2761.886,2832.207
2007-01-22,2857.896,2934.647,2857.896,2933.19
2007-01-23,2964.687,2970.685,2851.919,2949.144
2007-01-24,2955.424,2994.282,2927.721,2975.129
2007-01-25,2946.504,2947.149,2853.822,2857.365
2007-01-26,2805.956,2905.984,2720.827,2882.558
2007-01-29,2897.254,2954.336,2885.861,2945.263
2007-01-30,2959.398,2980.51,2901.762,2930.562
2007-01-31,2926.075,2929.646,2766.747,2786.335
2007-02-01,2744.814,2801.689,2706.291,2785.432
2007-02-02,2791.49,2796.436,2666.862,2673.212
2007-02-05,2658.074,2672.352,2610.331,2612.537
2007-02-06,2612.839,2677.042,2541.525,2675.697
2007-02-07,2688.96,2745.387,2681.329,2716.175
2007-02-08,2725.14,2751.162,2691.268,2737.732
2007-02-09,2741.48,2747.944,2704.365,2730.386
2007-02-12,2729.836,2807.51,2728.783,2807.174
2007-02-13,2819.138,2835.089,2801.313,2831.872
2007-02-14,2836.819,2915.063,2823.382,2905.093
2007-02-15,2923.666,2994.622,2923.666,2993.008
2007-02-16,3018.18,3036.346,2975.827,2998.474
2007-02-26,2999.086,3041.336,2960.745,3040.599
2007-02-27,3048.829,3049.771,2763.395,2771.791
2007-02-28,2734.595,2888.899,2732.884,2881.073
2007-03-01,2877.203,2878.355,2760.912,2797.19
2007-03-02,2792.941,2846.158,2777.796,2831.526
2007-03-05,2827.675,2858.441,2723.065,2785.306
2007-03-06,2776.167,2866.332,2756.961,2840.175
2007-03-07,2851.747,2911.416,2849.648,2896.594
2007-03-08,2904.185,2928.803,2871.464,2928.015
2007-03-09,2934.493,2962.421,2891.814,2937.91
2007-03-12,2945.923,2958.632,2904.744,2954.914
2007-03-13,2958.096,2966.194,2932.234,2964.794
2007-03-14,2933.679,2934.454,2868.807,2906.334
2007-03-15,2905.976,2955.462,2905.976,2951.698
2007-03-16,2964.094,2979.708,2899.032,2930.481
2007-03-19,2864.256,3037.999,2852.858,3014.442
2007-03-20,3024.781,3033.02,2998.804,3032.195
2007-03-21,3042.098,3057.71,3020.949,3057.38
2007-03-22,3080.602,3099.819,3059.381,3071.225
2007-03-23,3071.808,3085.324,3008.154,3074.286
2007-03-26,3083.938,3123.179,3069.473,3122.811
2007-03-27,3126.025,3145.044,3103.779,3138.826
2007-03-28,3140.68,3180.332,3052.078,3173.018
2007-03-29,3179.803,3273.727,3176.526,3197.537
2007-03-30,3178.496,3212.389,3157.03,3183.983
2007-04-02,3196.587,3253.435,3196.587,3252.595
2007-04-03,3265.676,3292.578,3251.523,3291.299
2007-04-04,3295.976,3308.148,3266.559,3291.542
2007-04-05,3286.163,3326.916,3259.626,3319.14
2007-04-06,3287.684,3334.224,3273.855,3323.585
2007-04-09,3333.422,3399.515,3333.262,3398.95
2007-04-10,3405.233,3444.374,3351.105,3444.291
2007-04-11,3454.417,3497.52,3428.782,3495.224
2007-04-12,3503.227,3532.862,3488.077,3531.029
2007-04-13,3537.22,3563.856,3504.161,3518.267
2007-04-16,3523.217,3597.215,3523.217,3596.441
2007-04-17,3611.63,3622.888,3510.498,3611.87
2007-04-18,3614.678,3623.867,3564.23,3612.396
2007-04-19,3610.024,3617.438,3358.93,3449.016
2007-04-20,3460.904,3591.461,3460.904,3584.204
2007-04-23,3615.789,3710.886,3615.789,3710.886
2007-04-24,3736.154,3762.388,3689.134,3720.532
2007-04-25,3708.571,3769.247,3653.989,3743.959
2007-04-26,3766.476,3784.68,3732.601,3783.063
2007-04-27,3788.748,3802.923,3720.596,3759.867
2007-04-30,3784.272,3851.35,3759.48,3841.272
2007-05-08,3937.938,3964.714,3901.326,3950.011
2007-05-09,3961.103,4015.219,3875.384,4013.085
2007-05-10,4021.422,4072.138,3991.477,4049.701
2007-05-11,4024.422,4039.668,3949.368,4021.678
2007-05-14,3970.661,4081.426,3940.358,4046.392
2007-05-15,4055.834,4069.846,3891.363,3899.178
2007-05-16,3890.809,3987.405,3845.227,3986.043
2007-05-17,4002.485,4064.283,3982.995,4048.293
2007-05-18,4041.39,4052.097,3999.165,4030.258
2007-05-21,3902.347,4083.416,3892.975,4072.225
2007-05-22,4091.143,4136.63,4086.825,4110.379
2007-05-23,4125.426,4175.444,4093.915,4173.709
2007-05-24,4188.677,4208.388,4089.385,4151.133
2007-05-25,4133.192,4190.469,4111.262,4179.776
2007-05-28,4221.578,4283.93,4215.243,4272.111
2007-05-29,4288.98,4335.963,4262.024,4334.924
2007-05-30,4087.405,4275.237,4015.512,4053.088
2007-05-31,4006.28,4178.107,3858.04,4109.654
2007-06-01,4120.628,4181.28,3966.977,4000.742
2007-06-04,3981.817,3987.269,3659.089,3670.401
2007-06-05,3564.433,3768.563,3404.146,3767.101
2007-06-06,3781.375,3821.697,3682.794,3776.317
2007-06-07,3787.702,3891.403,3779.5,3890.803
2007-06-08,3900.027,3935.786,3852.045,3913.135
2007-06-11,3942.005,4000.416,3930.74,3995.68
2007-06-12,4011.679,4073.181,3910.001,4072.138
2007-06-13,4110.742,4193.446,4102.041,4176.48
2007-06-14,4162.207,4179.725,4085.785,4115.209
2007-06-15,4085.656,4152.543,4067.357,4132.869
2007-06-18,4195.391,4267.74,4193.314,4253.348
2007-06-19,4247.745,4280.85,4209.575,4269.524
2007-06-20,4269.455,4311.997,4164.275,4181.323
2007-06-21,4170.894,4256.542,4147.054,4230.823
2007-06-22,4230.967,4249.431,4024.489,4091.445
2007-06-25,4102.787,4131.13,3912.422,3941.081
2007-06-26,3863.248,3976.191,3818.853,3973.371
2007-06-27,3985.716,4090.715,3948.287,4078.599
2007-06-28,4080.194,4113.283,3912.814,3914.204
2007-06-29,3824.29,3919.345,3779.813,3820.703
2007-07-02,3800.233,3859.861,3724.187,3836.294
2007-07-03,3854.716,3906.761,3821.463,3899.724
2007-07-04,3906.012,3916.475,3800.275,3816.165
2007-07-05,3769.639,3778.399,3614.531,3615.872
2007-07-06,3599.818,3785.346,3563.544,3781.348
2007-07-09,3809.67,3900.904,3782.733,3883.216
2007-07-10,3895.909,3929.416,3841.801,3853.021
2007-07-11,3837.796,3879.292,3812.138,3865.723
2007-07-12,3874.039,3925.604,3861.037,3915.991
2007-07-13,3920.827,3935.506,3878.184,3914.395
2007-07-16,3920.653,3931.868,3820.574,3821.916
2007-07-17,3809.558,3919.777,3767.222,3896.191
2007-07-18,3880.852,3971.61,3861.907,3930.06
2007-07-19,3918.539,3947.33,3887.589,3912.941
2007-07-20,3918.409,4062.116,3918.409,4058.853
2007-07-23,4091.242,4220.322,4091.242,4213.361
2007-07-24,4238.32,4284.829,4192.72,4210.329
2007-07-25,4212.95,4325.378,4212.23,4323.966
2007-07-26,4347.778,4371.512,4304.193,4346.458
2007-07-27,4315.373,4357.343,4268.788,4345.357
2007-07-30,4348.607,4450.188,4345.793,4440.769
2007-07-31,4432.265,4476.626,4379.199,4471.032
2007-08-01,4488.774,4502.296,4284.871,4300.563
2007-08-02,4316.567,4431.85,4290.809,4407.73
2007-08-03,4440.976,4562.688,4438.963,4560.774
2007-08-06,4600.118,4629.968,4564.313,4628.108
2007-08-07,4642.01,4687.435,4581.294,4651.225
2007-08-08,4614.586,4711.316,4568.695,4663.162
2007-08-09,4658.592,4768.886,4658.592,4754.095
2007-08-10,4745.181,4769.619,4640.766,4749.369
2007-08-13,4768.619,4872.548,4728.892,4820.064
2007-08-14,4820.15,4876.851,4789.895,4872.785
2007-08-15,4875.511,4916.31,4762.718,4869.883
2007-08-16,4845.016,4845.016,4710.31,4765.448
2007-08-17,4733.137,4814.369,4646.433,4656.574
2007-08-20,4773.832,4906.003,4758.397,4904.855
2007-08-21,4944.214,4982.981,4917.821,4955.207
2007-08-22,4876.345,4999.195,4861.271,4980.075
2007-08-23,5002.841,5050.383,4968.327,5032.494
2007-08-24,5070.651,5125.359,5052.241,5107.668
2007-08-27,5144.824,5192.061,5092.076,5150.118
2007-08-28,5134.141,5209.507,5058.446,5194.689
2007-08-29,5147.713,5204.526,5063.412,5109.427
2007-08-30,5144.111,5186.526,5109.662,5167.884
2007-08-31,5184.091,5235.157,5158.368,5218.825
2007-09-03,5257.777,5327.538,5257.777,5321.055
2007-09-04,5333.4,5357.926,5264.996,5294.045
2007-09-05,5296.07,5337.929,5223.67,5310.716
2007-09-06,5336.669,5412.319,5314.337,5393.66
2007-09-07,5381.186,5405.358,5269.25,5277.176
2007-09-10,5208.318,5356.856,5169.905,5355.287
2007-09-11,5362.941,5395.038,5093.923,5113.968
2007-09-12,5092.576,5192.302,5025.336,5172.627
2007-09-13,5193.409,5276.771,5178.871,5273.592
2007-09-14,5290.256,5324.439,5201.854,5312.182
2007-09-17,5309.057,5427.171,5307.774,5421.392
2007-09-18,5446.732,5458.578,5339.917,5425.208
2007-09-19,5439.018,5447.36,5336.07,5395.265
2007-09-20,5408.484,5482.425,5396.109,5470.065
2007-09-21,5482.507,5489.074,5363.347,5454.674
2007-09-24,5469.837,5506.064,5404.419,5485.013
2007-09-25,5500.269,5509.234,5396.482,5425.88
2007-09-26,5407.829,5463.899,5320.02,5338.52
2007-09-27,5338.108,5411.189,5306.823,5409.403
2007-09-28,5461.58,5560.417,5461.58,5552.301
2007-10-08,5683.31,5729.963,5620.0,5692.755
2007-10-09,5678.913,5725.407,5628.35,5715.892
2007-10-10,5742.648,5860.859,5727.238,5771.464
2007-10-11,5798.386,5914.772,5755.99,5913.23
2007-10-12,5950.902,5959.364,5658.812,5903.264
2007-10-15,5934.775,6039.042,5866.131,6030.086
2007-10-16,6056.946,6124.044,6040.713,6092.057
2007-10-17,6057.428,6088.892,5982.203,6036.281
2007-10-18,6031.916,6055.473,5804.973,5825.282
2007-10-19,5869.124,5932.11,5766.861,5818.047
2007-10-22,5742.791,5804.836,5654.907,5667.332
2007-10-23,5660.066,5776.016,5574.84,5773.387
2007-10-24,5804.015,5906.695,5793.557,5843.109
2007-10-25,5794.223,5819.884,5546.041,5562.394
2007-10-26,5498.858,5628.834,5462.013,5589.631
2007-10-29,5641.983,5750.254,5617.976,5747.997
2007-10-30,5769.203,5899.65,5701.337,5897.193
2007-10-31,5984.713,6002.118,5871.48,5954.765
2007-11-01,5978.939,6005.131,5912.502,5914.285
2007-11-02,5812.465,5860.594,5740.403,5777.809
2007-11-05,5748.176,5787.228,5603.47,5634.452
2007-11-06,5593.347,5649.752,5510.161,5536.569
2007-11-07,5565.648,5610.953,5469.761,5601.783
2007-11-08,5559.151,5559.151,5328.201,5330.023
2007-11-09,5276.008,5382.697,5217.629,5315.54
2007-11-12,5181.175,5250.085,5032.578,5187.735
2007-11-13,5239.343,5311.698,5085.444,5158.118
2007-11-14,5246.574,5414.609,5165.063,5412.694
2007-11-15,5391.017,5453.74,5338.905,5365.267
2007-11-16,5273.082,5335.513,5224.313,5316.274
2007-11-19,5325.302,5333.088,5240.424,5269.817
2007-11-20,5230.742,5338.173,5158.542,5293.703
2007-11-21,5307.793,5344.93,5206.574,5214.225
2007-11-22,5113.882,5154.858,4969.894,4984.161
2007-11-23,4946.258,5034.225,4896.988,5032.13
2007-11-26,5102.526,5124.888,4952.429,4958.849
2007-11-27,4919.913,4947.076,4857.038,4861.111
2007-11-28,4870.842,4907.756,4778.727,4803.394
2007-11-29,4870.861,5011.194,4814.783,5003.333
2007-11-30,4993.74,4993.74,4861.864,4871.778
2007-12-03,4838.564,4899.667,4798.014,4868.611
2007-12-04,4882.149,4971.404,4882.149,4915.889
2007-12-05,4917.365,5052.748,4893.323,5042.654
2007-12-06,5055.835,5065.51,4995.472,5035.073
2007-12-07,5038.478,5096.799,5021.366,5091.756
2007-12-10,5010.826,5168.764,4990.718,5161.919
2007-12-11,5180.541,5209.705,5103.747,5175.076
2007-12-12,5148.254,5149.931,5054.565,5095.543
2007-12-13,5078.182,5095.152,4954.357,4958.043
2007-12-14,4899.75,5011.201,4860.156,5007.911
2007-12-17,5007.285,5007.346,4874.624,4876.761
2007-12-18,4856.471,4905.492,4812.156,4836.174
2007-12-19,4878.066,4960.417,4868.354,4941.784
2007-12-20,4965.29,5050.785,4923.295,5043.535
2007-12-21,5017.195,5112.388,5013.759,5101.779
2007-12-24,5132.913,5284.34,5104.645,5234.262
2007-12-25,5233.175,5254.405,5178.801,5201.181
2007-12-26,5209.035,5262.592,5158.756,5233.351
2007-12-27,5248.222,5316.523,5203.502,5308.889
2007-12-28,5320.007,5336.499,5248.692,5261.563
2008-01-02,5265.0,5295.016,5201.892,5272.814
2008-01-03,5269.801,5321.457,5211.046,5319.861
2008-01-04,5328.411,5372.461,5318.461,5361.574
2008-01-07,5357.45,5403.349,5332.597,5393.343
2008-01-08,5414.558,5480.07,5344.648,5386.531
2008-01-09,5365.222,5437.764,5346.846,5435.807
2008-01-10,5449.16,5483.827,5407.307,5456.541
2008-01-11,5471.387,5500.061,5423.807,5484.677
2008-01-14,5507.578,5522.778,5456.929,5497.901
2008-01-15,5503.931,5505.035,5405.595,5443.791
2008-01-16,5395.277,5396.044,5288.765,5290.606
2008-01-17,5235.908,5312.287,5039.786,5151.626
2008-01-18,5141.371,5187.605,5093.134,5180.514
2008-01-21,5188.795,5200.926,4891.285,4914.435
2008-01-22,4817.997,4817.997,4511.953,4559.751
2008-01-23,4572.902,4705.073,4510.504,4703.047
2008-01-24,4753.445,4767.799,4625.46,4717.734
2008-01-25,4716.977,4806.889,4657.709,4761.688
2008-01-28,4720.564,4720.564,4409.079,4419.294
2008-01-29,4426.267,4517.601,4389.517,4457.944
2008-01-30,4505.635,4554.343,4330.697,4417.849
2008-01-31,4408.024,4487.318,4368.296,4383.393
2008-02-01,4388.254,4411.704,4195.753,4320.767
2008-02-04,4415.023,4672.214,4415.023,4672.17
2008-02-05,4622.539,4662.971,4550.429,4599.696
2008-02-13,4525.026,4547.539,4454.642,4490.721
2008-02-14,4527.054,4576.983,4507.943,4552.316
2008-02-15,4523.792,4523.792,4431.463,4497.127
2008-02-18,4546.752,4601.224,4517.596,4568.151
2008-02-19,4582.284,4665.554,4544.944,4664.295
2008-02-20,4682.588,4695.802,4556.814,4567.026
2008-02-21,4534.169,4568.208,4452.675,4527.177
2008-02-22,4500.385,4500.385,4333.033,4370.285
2008-02-25,4370.188,4391.333,4182.774,4192.533
2008-02-26,4302.735,4331.64,4123.305,4238.179
2008-02-27,4256.532,4360.7,4222.459,4334.047
2008-02-28,4343.277,4344.926,4265.498,4299.513
2008-02-29,4293.533,4364.814,4275.899,4348.543
2008-03-03,4323.698,4456.963,4279.345,4438.265
2008-03-04,4454.18,4472.151,4321.266,4335.446
2008-03-05,4316.25,4352.822,4210.963,4292.654
2008-03-06,4310.354,4427.498,4260.787,4360.986
2008-03-07,4315.808,4341.295,4265.829,4300.515
2008-03-10,4265.611,4265.611,4120.53,4146.299
2008-03-11,4121.653,4165.915,4063.47,4165.878
2008-03-12,4254.673,4272.979,4068.781,4070.116
2008-03-13,4033.319,4055.446,3902.248,3971.257
2008-03-14,3956.746,4000.78,3891.7,3962.673
2008-03-17,3941.258,3941.258,3812.999,3820.048
2008-03-18,3789.565,3862.772,3607.25,3668.897
2008-03-19,3746.047,3813.885,3677.817,3761.605
2008-03-20,3721.504,3857.62,3516.33,3804.054
2008-03-21,3790.111,3838.058,3746.395,3796.576
2008-03-24,3830.346,3840.479,3624.936,3626.188
2008-03-25,3559.942,3659.21,3521.528,3629.619
2008-03-26,3644.13,3698.325,3591.108,3606.857
2008-03-27,3541.276,3541.276,3407.896,3411.493
2008-03-28,3378.628,3590.753,3357.229,3580.146
2008-03-31,3465.908,3555.824,3445.556,3472.713
2008-04-01,3461.085,3493.133,3308.902,3329.162
2008-04-02,3370.604,3464.531,3283.64,3347.882
2008-04-03,3323.426,3456.948,3271.29,3446.244
2008-04-07,3418.516,3613.48,3386.512,3599.618
2008-04-08,3604.263,3656.961,3563.85,3612.539
2008-04-09,3585.847,3606.887,3413.072,3413.907
2008-04-10,3378.139,3474.312,3344.87,3471.743
2008-04-11,3498.555,3517.818,3462.136,3492.893
2008-04-14,3419.047,3427.884,3285.298,3296.672
2008-04-15,3282.572,3349.76,3212.15,3348.353
2008-04-16,3349.931,3363.216,3283.078,3291.599
2008-04-17,3286.414,3352.951,3180.199,3222.741
2008-04-18,3200.57,3203.71,3078.174,3094.668
2008-04-21,3305.152,3305.168,3073.563,3116.977
2008-04-22,3076.715,3148.731,2990.788,3147.793
2008-04-23,3116.412,3296.717,3089.893,3278.33
2008-04-24,3539.868,3593.197,3461.643,3583.028
2008-04-25,3572.547,3658.551,3527.838,3557.749
2008-04-28,3497.383,3530.905,3460.255,3474.722
2008-04-29,3457.351,3544.229,3453.279,3523.405
2008-04-30,3545.573,3705.093,3543.019,3693.106
2008-05-05,3739.797,3768.216,3696.697,3761.009
2008-05-06,3735.849,3786.024,3680.99,3733.503
2008-05-07,3716.446,3774.066,3577.991,3579.147
2008-05-08,3538.916,3658.047,3523.025,3656.839
2008-05-09,3682.955,3693.16,3552.473,3613.494
2008-05-12,3548.614,3668.857,3521.878,3626.982
2008-05-13,3515.711,3615.06,3508.32,3560.243
2008-05-14,3549.668,3661.971,3549.668,3657.432
2008-05-15,3676.839,3706.722,3636.224,3637.324
2008-05-16,3637.636,3661.071,3582.5,3624.233
2008-05-19,3615.594,3624.844,3563.609,3604.761
2008-05-20,3601.549,3632.006,3432.382,3443.162
2008-05-21,3414.344,3560.528,3355.084,3544.186
2008-05-22,3493.067,3558.019,3469.792,3485.63
2008-05-23,3473.801,3521.393,3435.841,3473.091
2008-05-26,3442.291,3443.988,3361.985,3364.544
2008-05-27,3355.114,3383.679,3333.951,3375.407
2008-05-28,3382.774,3486.332,3354.254,3459.026
2008-05-29,3447.768,3481.734,3400.773,3401.437
2008-05-30,3414.254,3450.493,3390.883,3433.354
2008-06-02,3426.195,3483.61,3400.723,3459.044
2008-06-03,3456.58,3469.063,3409.226,3436.398
2008-06-04,3424.037,3428.467,3341.739,3369.913
2008-06-05,3355.928,3376.341,3326.537,3351.645
2008-06-06,3362.005,3371.283,3312.721,3329.67
2008-06-10,3202.113,3215.501,3045.058,3072.333
2008-06-11,3042.158,3064.2,2992.351,3024.24
2008-06-12,3011.558,3031.064,2900.116,2957.532
2008-06-13,2960.905,2976.45,2865.5,2868.8
2008-06-16,2876.294,2917.81,2811.716,2874.103
2008-06-17,2873.129,2893.471,2769.118,2794.751
2008-06-18,2772.367,2945.422,2729.711,2941.115
2008-06-19,2921.721,2921.721,2742.151,2748.874
2008-06-20,2811.084,2917.325,2695.628,2831.736
2008-06-23,2780.148,2813.137,2741.19,2760.417
2008-06-24,2747.322,2817.168,2728.83,2803.019
2008-06-25,2794.04,2910.481,2784.416,2905.014
2008-06-26,2904.094,2931.306,2851.116,2901.85
2008-06-27,2809.309,2822.264,2723.158,2748.432
2008-06-30,2724.404,2766.803,2693.404,2736.103
2008-07-01,2743.164,2753.33,2644.776,2651.605
2008-07-02,2656.038,2700.903,2627.898,2651.725
2008-07-03,2610.815,2746.369,2566.528,2703.529
2008-07-04,2691.207,2713.476,2645.829,2669.892
2008-07-07,2673.55,2801.534,2673.55,2792.397
2008-07-08,2805.608,2843.603,2754.616,2814.947
2008-07-09,2838.863,2920.546,2838.863,2920.546
2008-07-10,2879.624,2952.039,2862.059,2875.45
2008-07-11,2863.813,2888.287,2821.311,2856.634
2008-07-14,2837.495,2895.302,2828.236,2878.256
2008-07-15,2886.112,2896.328,2769.914,2779.448
2008-07-16,2753.898,2765.148,2656.613,2705.867
2008-07-17,2747.951,2773.281,2676.149,2684.778
2008-07-18,2711.742,2785.53,2665.907,2778.367
2008-07-21,2759.883,2865.065,2745.642,2861.418
2008-07-22,2852.442,2868.621,2830.765,2846.117
2008-07-23,2870.934,2887.576,2831.111,2837.849
2008-07-24,2861.81,2912.702,2849.097,2910.292
2008-07-25,2875.77,2888.578,2851.929,2865.101
2008-07-28,2883.761,2924.447,2883.761,2903.012
2008-07-29,2868.008,2868.008,2827.697,2850.311
2008-07-30,2884.586,2894.369,2822.188,2836.668
2008-07-31,2844.651,2847.996,2774.104,2775.717
2008-08-01,2751.02,2830.764,2721.952,2801.817
2008-08-04,2782.985,2793.257,2738.85,2741.74
2008-08-05,2751.2,2762.263,2684.734,2690.746
2008-08-06,2711.602,2743.113,2678.862,2719.368
2008-08-07,2717.502,2742.705,2691.355,2727.577
2008-08-08,2724.43,2725.931,2595.917,2605.719
2008-08-11,2595.895,2601.502,2453.707,2470.074
2008-08-12,2445.216,2484.746,2430.849,2457.198
2008-08-13,2440.525,2458.769,2370.737,2446.297
2008-08-14,2432.197,2454.251,2409.01,2437.082
2008-08-15,2434.408,2476.858,2414.573,2450.61
2008-08-18,2451.778,2455.504,2318.926,2319.868
2008-08-19,2297.245,2355.929,2284.585,2344.469
2008-08-20,2332.484,2523.469,2306.662,2523.282
2008-08-21,2484.485,2518.443,2431.046,2431.716
2008-08-22,2414.459,2426.707,2362.093,2405.226
2008-08-25,2408.095,2443.99,2382.291,2413.374
2008-08-26,2384.946,2403.016,2327.22,2350.084
2008-08-27,2343.882,2385.991,2310.455,2342.147
2008-08-28,2341.956,2374.246,2333.03,2350.143
2008-08-29,2361.046,2420.848,2352.099,2397.369
2008-09-01,2380.468,2380.468,2311.727,2325.135
2008-09-02,2312.102,2329.009,2284.92,2304.891
2008-09-03,2301.941,2321.535,2248.067,2276.672
2008-09-04,2270.524,2295.355,2249.12,2277.411
2008-09-05,2224.527,2238.324,2199.365,2202.446
2008-09-08,2210.344,2220.546,2135.375,2143.421
2008-09-09,2152.277,2161.35,2114.503,2145.779
2008-09-10,2131.8,2185.694,2102.906,2150.759
2008-09-11,2143.4,2148.124,2070.427,2078.981
2008-09-12,2077.55,2104.626,2064.29,2079.673
2008-09-16,2049.813,2049.813,1974.388,1986.636
2008-09-17,1971.944,1999.953,1922.68,1929.047
2008-09-18,1876.122,1942.846,1802.331,1895.837
2008-09-19,2067.643,2075.091,2043.316,2075.091
2008-09-22,2241.723,2269.733,2164.798,2236.41
2008-09-23,2209.122,2253.395,2181.96,2201.51
2008-09-24,2133.098,2218.291,2116.96,2216.811
2008-09-25,2214.584,2333.277,2211.45,2297.501
2008-09-26,2304.119,2310.445,2246.279,2293.784
2008-10-06,2267.394,2267.394,2172.569,2173.738
2008-10-07,2101.093,2182.998,2072.896,2157.839
2008-10-08,2095.911,2127.085,2059.086,2092.224
2008-10-09,2125.567,2130.87,2063.408,2074.583
2008-10-10,1995.957,2027.831,1963.183,2000.572
2008-10-13,1978.56,2074.468,1931.472,2073.568
2008-10-14,2139.065,2146.73,2016.184,2017.321
2008-10-15,1995.885,2013.491,1963.103,1994.667
2008-10-16,1916.133,1943.32,1901.503,1909.941
2008-10-17,1921.842,1941.299,1902.598,1930.651
2008-10-20,1924.177,1979.839,1890.92,1974.006
2008-10-21,1978.674,1996.658,1956.11,1958.529
2008-10-22,1932.677,1950.791,1894.31,1895.822
2008-10-23,1851.259,1879.849,1828.308,1875.561
2008-10-24,1875.631,1888.101,1825.526,1839.621
2008-10-27,1809.225,1809.225,1721.604,1723.351
2008-10-28,1671.396,1786.435,1664.925,1771.821
2008-10-29,1786.2,1795.087,1719.335,1719.812
2008-10-30,1732.772,1788.204,1710.726,1763.607
2008-10-31,1754.206,1765.679,1721.59,1728.786
2008-11-03,1713.763,1750.319,1702.981,1719.774
2008-11-04,1707.925,1717.101,1678.957,1706.703
2008-11-05,1716.219,1788.258,1716.219,1760.609
2008-11-06,1720.421,1728.219,1703.099,1717.722
2008-11-07,1686.524,1762.233,1680.602,1747.713
2008-11-10,1782.305,1876.162,1782.305,1874.801
2008-11-11,1872.067,1887.795,1840.916,1843.607
2008-11-12,1820.439,1863.896,1815.076,1859.11
2008-11-13,1837.274,1942.897,1825.883,1927.613
2008-11-14,1943.964,1987.261,1921.836,1986.438
2008-11-17,1981.264,2031.103,1963.854,2030.485
2008-11-18,2020.986,2050.879,1889.865,1902.43
2008-11-19,1889.351,2023.911,1883.835,2017.474
2008-11-20,1977.208,2030.868,1956.734,1983.76
2008-11-21,1932.596,2013.179,1893.147,1969.389
2008-11-24,1961.206,1974.47,1893.343,1897.06
2008-11-25,1925.248,1939.369,1858.165,1888.715
2008-11-26,1890.333,1914.708,1873.179,1897.884
2008-11-27,2012.686,2022.483,1916.466,1917.861
2008-11-28,1901.675,1915.274,1856.286,1871.156
2008-12-01,1865.743,1895.756,1838.1,1894.615
2008-12-02,1856.97,1907.775,1846.533,1889.638
2008-12-03,1903.429,1965.83,1902.94,1965.414
2008-12-04,1992.72,2055.207,1985.198,2001.504
2008-12-05,1984.258,2019.748,1975.711,2018.656
2008-12-08,2049.162,2091.284,2038.189,2090.773
2008-12-09,2100.772,2100.806,2036.889,2037.74
2008-12-10,2025.027,2079.552,2005.558,2079.117
2008-12-11,2072.577,2087.196,2028.726,2031.681
2008-12-12,2014.58,2023.177,1932.272,1954.215
2008-12-15,1977.028,1989.303,1936.561,1964.374
2008-12-16,1948.859,1976.719,1907.826,1975.006
2008-12-17,1983.836,2003.375,1971.816,1976.819
2008-12-18,1978.974,2016.569,1958.975,2015.694
2008-12-19,2006.208,2038.657,1997.12,2018.463
2008-12-22,2016.454,2016.454,1965.354,1987.755
2008-12-23,1990.049,1990.049,1895.178,1897.225
2008-12-24,1873.577,1887.314,1850.855,1863.8
2008-12-25,1865.721,1877.768,1832.355,1852.419
2008-12-26,1852.911,1866.63,1840.191,1851.518
2008-12-29,1846.304,1856.334,1815.407,1850.48
2008-12-30,1851.909,1862.937,1826.98,1832.91
2008-12-31,1834.949,1844.367,1814.752,1820.805
2009-01-05,1849.02,1880.716,1844.094,1880.716
2009-01-06,1878.827,1938.69,1871.971,1937.145
2009-01-07,1938.974,1948.233,1920.515,1924.012
2009-01-08,1890.242,1894.171,1862.263,1878.181
2009-01-09,1875.164,1909.349,1875.164,1904.861
2009-01-12,1897.703,1924.441,1886.833,1900.347
2009-01-13,1880.868,1888.309,1861.811,1863.367
2009-01-14,1862.31,1929.276,1862.309,1928.869
2009-01-15,1912.772,1937.728,1902.542,1920.206
2009-01-16,1928.922,1984.728,1928.922,1954.438
2009-01-19,1971.0,2018.51,1966.188,1986.672
2009-01-20,1981.147,1994.809,1956.102,1994.107
2009-01-21,1965.944,2007.911,1960.529,1985.016
2009-01-22,1996.086,2009.851,1980.438,2004.951
2009-01-23,2001.172,2008.788,1986.348,1990.657
2009-02-02,2008.134,2012.742,1987.129,2011.683
2009-02-03,2011.77,2060.925,2005.022,2060.808
2009-02-04,2068.086,2108.257,2067.786,2107.749
2009-02-05,2106.835,2149.476,2082.596,2098.018
2009-02-06,2102.078,2185.086,2102.078,2181.239
2009-02-09,2211.317,2238.894,2196.708,2224.714
2009-02-10,2218.489,2266.398,2197.007,2265.161
2009-02-11,2230.49,2305.705,2218.297,2260.82
2009-02-12,2265.789,2274.201,2191.887,2248.091
2009-02-13,2249.185,2323.12,2236.178,2320.792
2009-02-16,2338.758,2389.878,2328.179,2389.387
2009-02-17,2387.354,2402.807,2316.934,2319.441
2009-02-18,2271.26,2295.741,2206.062,2209.862
2009-02-19,2224.49,2247.616,2190.473,2227.125
2009-02-20,2234.365,2262.332,2206.211,2261.478
2009-02-23,2249.289,2313.594,2219.714,2305.777
2009-02-24,2273.755,2295.59,2193.268,2200.654
2009-02-25,2222.506,2234.018,2142.601,2206.574
2009-02-26,2201.672,2237.547,2102.346,2121.251
2009-02-27,2100.063,2123.244,2064.918,2082.852
2009-03-02,2066.229,2102.112,2052.992,2093.447
2009-03-03,2047.213,2088.628,2037.024,2071.431
2009-03-04,2076.616,2201.727,2076.616,2198.107
2009-03-05,2220.15,2241.761,2173.491,2221.076
